Restaurant Name,Location,Category,Dish Name,Price (INR),Rating,Rating Count
Domino's Pizza,Brigade Road,5 Course Chicken Feast,5 Course: Triple Chicken Hot & Fiery Rice Meal with Chicken Pops,301.05,4.2,2
Domino's Pizza,Brigade Road,5 Course Chicken Feast,5 Course: Triple Chicken Hot & Fiery Rice Meal with Chicken Wings,331.05,3.8,1
Domino's Pizza,Brigade Road,5 Course Chicken Feast,5 Course: Triple Chicken Garlic Rice Meal with Chicken Pops,301.05,0,0
Domino's Pizza,Brigade Road,5 Course Chicken Feast,5 Course: Triple Chicken Garlic Rice Meal with Chicken Wings,331.05,0,0
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,Recommended,Paneer Tikka Whole Bowl [55g Protein],299,4.5,31
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,Recommended,Paneer Peri Peri Power Bowl [55g Protein],299,4.5,9
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,Recommended,Herb Chicken Mighty Bowl [74g Protein],299,5,18
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,Recommended,Chicken Tikka Super Bowl [74g Protein],299,4.9,29
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,Recommended,BBQ Chicken Beast Bowl [74g Protein],299,4.5,22
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,Recommended,[69g Protein] Grilled Paneer Protein Bowl + Veg...,559,0,0
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,Recommended,"Veggie Delight Happy Salad [451 Kcal, Low Calorie]",219,4.6,2
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,Recommended,"Paneer Keto Salad [31g Protein, 527 Kcal]",249,4.5,2
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,Recommended,"Chicken Keto Salad [40g Protein, 459 Kcal]",269,4.5,14
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,Recommended,Paneer Tikka Keto Bowl [52g Protein],299,5,4
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,Recommended,"Chicken Tikka Keto Bowl [71g Protein, 30g Carbs]",299,4.6,1
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Protein Bowls,Paneer Tikka Whole Bowl [55g Protein],299,4.5,31
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Protein Bowls,Pesto & Paneer Supreme Bowl [55g - High Protein],299,4.6,1
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Protein Bowls,Paneer Peri Peri Power Bowl [55g Protein],299,4.5,9
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Protein Bowls,Herb Chicken Mighty Bowl [74g Protein],299,5,18
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Protein Bowls,Pesto & Chicken Dominator Bowl [74g - High Prot...,299,0,0
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Protein Bowls,Chicken Tikka Super Bowl [74g Protein],299,4.9,29
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Protein Bowls,BBQ Chicken Beast Bowl [74g Protein],299,4.5,22
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Protein Bowls,Chicken Peri Peri Boss Bowl [74g Protein],299,4.7,6
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Protein Bowls,[69g Protein] Grilled Paneer Protein Bowl + Veg...,559,0,0
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Super Salads,"Veggie Delight Happy Salad [451 Kcal, Low Calorie]",219,4.6,2
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Super Salads,"Pesto & Veggies Hearty Salad [512 Kcal, Low Cal...",219,0,0
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Super Salads,Pesto & Mushroom Merry Salad [14g - High Protei...,249,4.8,1
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Super Salads,Paneer Peri Peri Bravo Salad [32g Protein],249,3.8,6
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Super Salads,Pesto & Paneer FeelGood Salad [30g - High Protein],249,4,1
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Super Salads,Chicken Peppy Salad [40g Protein],269,4,11
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Super Salads,Pesto & Chicken Honest Salad [43g - High Protein],269,0,0
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Super Salads,[75g Protein] Roast Chicken Salad + Chicken Tik...,599,0,0
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Keto Meals,"Pesto & Mushroom Keto Salad [284 Kcal, Low Calo...",249,4.7,1
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Keto Meals,"Paneer Keto Salad [31g Protein, 527 Kcal]",249,4.5,2
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Keto Meals,"Pesto & Paneer Keto Salad [31g - High Protein, ...",249,0,0
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Keto Meals,"Chicken Keto Salad [40g Protein, 459 Kcal]",269,4.5,14
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Keto Meals,"Pesto & Chicken Keto Salad [40g - High Protein,...",269,4.4,1
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Keto Meals,Paneer Tikka Keto Bowl [52g Protein],299,5,4
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Keto Meals,Pesto & Paneer Keto Bowl [52 - High Protein],299,0,0
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Keto Meals,Paneer Peri Peri Keto Bowl [52g Protein],299,4.7,1
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Keto Meals,"Herb Chicken Keto Bowl [71g Protein, 27g Carbs ]",299,4.8,7
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Keto Meals,"Pesto & Chicken Keto Bowl [71g - High Protein, ...",299,0,0
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Keto Meals,"Chicken Peri Peri Keto Bowl [71g Protein, 30g C...",299,4.7,1
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Keto Meals,"Chicken Tikka Keto Bowl [71g Protein, 30g Carbs]",299,4.6,1
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Multigrain Sandwiches,Veggie Goodness Sandwich [14g Protein],149,4.6,1
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Multigrain Sandwiches,Pesto Mushrooms & Cheese Sandwich [24g Protein],199,0,0
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Multigrain Sandwiches,Grilled Paneer Power Sandwich [30g Protein],199,4.7,4
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Multigrain Sandwiches,Pesto Paneer & Cheese Sandwich [35g Protein],229,4.6,1
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Multigrain Sandwiches,Overload Paneer Mighty Sandwich [36g Protein],259,5,3
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Multigrain Sandwiches,Grilled Chicken Power Sandwich [35g Protein],199,4.3,6
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Multigrain Sandwiches,Pesto Chicken & Cheese Sandwich [35g Protein],229,4.7,1
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Multigrain Sandwiches,Overload Chicken Mighty Sandwich [46g Protein],259,4.9,12
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Multigrain Sandwiches,[44g Protein] Veggie Sandwich + Paneer Sandwich...,399,4.8,2
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,*New* High-Protein Rice Bowls,Supergrain Millet Dal Khichdi [16g Protein],199,4.4,3
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,*New* High-Protein Rice Bowls,"Fiber-Rich Palak & Millet Khichdi [17g Protein,...",199,5,4
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Grilled Protein,Tandoori Grilled Paneer Tikka [46g Protein],249,4.3,10
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Grilled Protein,Peri Peri Grilled Paneer Tikka [46g Protein],249,4.9,9
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Grilled Protein,Tandoori Grilled Chicken Wings [50g Protein],229,4.8,2
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Grilled Protein,Peri Peri Grilled Chicken Wings [50g Protein],229,5,6
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Grilled Protein,Herb Grilled Chicken Wings [50g Protein],229,5,3
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Grilled Protein,BBQ Grilled Chicken Wings [50g Protein],229,5,5
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Grilled Protein,Tandoori Grilled Chicken Tikka [65g Protein],299,4.7,23
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Grilled Protein,Peri Peri Grilled Chicken Boneless [65g Protein],299,4.1,7
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Grilled Protein,Herb Grilled Chicken Boneless [64g Protein],299,4.8,20
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,WeFit Grilled Protein,BBQ Grilled Chicken Boneless [64g Protein],299,4.8,19
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,Drinks,Fresh Lemonade,29,4.7,43
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,Drinks,Buttermilk [200 ml],39,4.3,4
"WeFit - Protein Bowls, Salads & Sandwiches",Central Bangalore,Drinks,Bailley One - Mineral Water [500 ml],20,5,3
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Recommended,Tadka Curd Rice Thali,199,4.3,10
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Recommended,Ghee Tadka Dal Khichdi Thali,199,4.2,21
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Recommended,Palak Paneer - Light Meal,229,4.4,18
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Recommended,Shahi Chicken - Light Meal,249,3.5,5
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Recommended,Sunday Chicken Curry - Light Meal,249,4.3,10
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Recommended,Saag Wala Chicken - Light Meal,249,4,6
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Recommended,Aloo Dum - Everyday Thali,239,4.8,14
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Recommended,Fam's Favorite Matar Paneer - Everyday Thali,249,4.5,11
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Recommended,Shahi Paneer - Everyday Thali,269,4.8,18
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Recommended,Paneer Masala - Everyday Thali,269,4.2,17
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Recommended,Shahi Chicken - Everyday Thali,269,4.8,41
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Recommended,Masala Chicken - Everyday Thali,269,3.8,9
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Recommended,Punjabi Chole - Feast Thali,229,4.5,16
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Recommended,Dal Makhani - Feast Thali,239,4.3,10
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Recommended,Egg Curry - Feast Thali,249,4.5,9
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Recommended,Homestyle Egg Curry Feast Thali + 3 Mini Samosas,399,0,0
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Comfort Thalis,Pav Bhaji,199,4.8,7
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Comfort Thalis,Tadka Curd Rice Thali,199,4.3,10
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Comfort Thalis,Ghee Tadka Dal Khichdi Thali,199,4.2,21
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Comfort Thalis,Ghee Toor Dal Khichdi Thali,199,4.6,2
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Comfort Thalis,Millet Dal Khichdi Meal - Healthy,199,0,0
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Comfort Thalis,Kadhi & Khichdi Thali,199,4.9,5
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - LIGHT MEAL,Homestyle Yellow Dal - Light Meal,149,4.2,7
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - LIGHT MEAL,Kadhi Pakoda - Light Meal,149,4.5,4
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - LIGHT MEAL,Homestyle Rajma - Light Meal,159,3.8,20
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - LIGHT MEAL,Punjabi Chole - Light Meal,159,4.9,16
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - LIGHT MEAL,Dal Makhani - Light Meal,169,4.2,10
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - LIGHT MEAL,Mom Style Aloo Matar - Light Meal,169,4.3,6
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - LIGHT MEAL,Aloo Palak - Light Meal,169,3.1,3
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - LIGHT MEAL,Aloo Dum - Light Meal,199,4.3,1
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - LIGHT MEAL,Veg Kofta - Light Meal,199,4.8,3
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - LIGHT MEAL,Fam's Favorite Matar Paneer - Light Meal,199,4.5,18
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - LIGHT MEAL,Mushroom Masala - Light Meal,219,3.6,8
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - LIGHT MEAL,Shahi Paneer - Light Meal,229,4.6,4
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - LIGHT MEAL,Sunday Paneer Curry - Light Meal,229,4.6,9
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - LIGHT MEAL,Paneer Masala - Light Meal,229,4.5,1
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - LIGHT MEAL,Palak Paneer - Light Meal,229,4.4,18
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - LIGHT MEAL,Butter Dal Makhani Light Meal + Aloo Matar Masa...,399,4.6,2
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Non-Veg Homely - LIGHT MEAL,Egg Curry - Light Meal,199,4.9,20
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Non-Veg Homely - LIGHT MEAL,Shahi Chicken - Light Meal,249,3.5,5
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Non-Veg Homely - LIGHT MEAL,Sunday Chicken Curry - Light Meal,249,4.3,10
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Non-Veg Homely - LIGHT MEAL,Masala Chicken - Light Meal,249,4.3,2
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Non-Veg Homely - LIGHT MEAL,Saag Wala Chicken - Light Meal,249,4,6
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - EVERYDAY THALI,Homestyle Rajma - Everyday Thali,199,4.4,23
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - EVERYDAY THALI,Punjabi Chole - Everyday Thali,199,4.4,100
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - EVERYDAY THALI,Dal Makhani - Everyday Thali,219,4.6,40
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - EVERYDAY THALI,Mom Style Aloo Matar - Everyday Thali,219,3.6,8
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - EVERYDAY THALI,Aloo Palak - Everyday Thali,219,4.8,10
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - EVERYDAY THALI,Aloo Dum - Everyday Thali,239,4.8,14
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - EVERYDAY THALI,Veg Kofta - Everyday Thali,249,4.3,2
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - EVERYDAY THALI,Mushroom Masala - Everyday Thali,249,4.4,8
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - EVERYDAY THALI,Fam's Favorite Matar Paneer - Everyday Thali,249,4.5,11
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - EVERYDAY THALI,Shahi Paneer - Everyday Thali,269,4.8,18
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - EVERYDAY THALI,Sunday Paneer Curry - Everyday Thali,269,4.6,13
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - EVERYDAY THALI,Paneer Masala - Everyday Thali,269,4.2,17
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - EVERYDAY THALI,Palak Paneer - Everyday Thali,269,4.2,9
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Non-Veg Homely - EVERYDAY THALI,Egg Curry - Everyday Thali,219,4.3,47
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Non-Veg Homely - EVERYDAY THALI,Shahi Chicken - Everyday Thali,269,4.8,41
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Non-Veg Homely - EVERYDAY THALI,Sunday Chicken Curry - Everyday Thali,269,4.9,20
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Non-Veg Homely - EVERYDAY THALI,Masala Chicken - Everyday Thali,269,3.8,9
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Non-Veg Homely - EVERYDAY THALI,Saag Wala Chicken - Everyday Thali,269,5,6
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - FEAST THALI,Homestyle Rajma - Feast Thali,229,4.5,2
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - FEAST THALI,Punjabi Chole - Feast Thali,229,4.5,16
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - FEAST THALI,Dal Makhani - Feast Thali,239,4.3,10
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - FEAST THALI,Mom Style Aloo Matar - Feast Thali,239,4,3
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - FEAST THALI,Aloo Palak - Feast Thali,239,0,0
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - FEAST THALI,Aloo Dum - Feast Thali,269,4.7,5
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - FEAST THALI,Veg Kofta - Feast Thali,269,4.1,5
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - FEAST THALI,Mushroom Masala - Feast Thali,269,4.2,4
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - FEAST THALI,Shahi Kofta Feast Thali + 3 Mini Samosas,399,0,0
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - FEAST THALI,Fam's Favorite Matar Paneer - Feast Thali,269,3.8,11
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - FEAST THALI,Shahi Paneer - Feast Thali,299,3.4,5
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - FEAST THALI,Sunday Paneer Curry - Feast Thali,299,4.5,1
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - FEAST THALI,Paneer Masala - Feast Thali,299,4.4,1
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - FEAST THALI,Palak Paneer - Feast Thali,299,0,0
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Veg Homely - FEAST THALI,Kadhai wala Paneer Feast Thali + Masala Chaas,399,4.5,4
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Non-Veg Homely - FEAST THALI,Egg Curry - Feast Thali,249,4.5,9
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Non-Veg Homely - FEAST THALI,Shahi Chicken - Feast Thali,299,4,13
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Non-Veg Homely - FEAST THALI,Sunday Chicken Curry - Feast Thali,299,4.5,4
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Non-Veg Homely - FEAST THALI,Masala Chicken - Feast Thali,299,4.4,1
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Non-Veg Homely - FEAST THALI,Saag Wala Chicken - Feast Thali,299,4.8,4
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Non-Veg Homely - FEAST THALI,Chicken Masala Curry Feast Thali + Masala Chaas,399,4.3,3
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Non-Veg Homely - FEAST THALI,Homestyle Egg Curry Feast Thali + 3 Mini Samosas,399,0,0
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Breads & Rice,Ghee Phulka [Pack of 4],79,4.4,1
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Breads & Rice,Ghee Phulka [Pack of 12],199,0,0
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Breads & Rice,Ghee Tikona Paratha [Pack of 3],79,4.3,10
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Breads & Rice,Ghee Tikona Paratha [Pack of 9],199,5,4
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Breads & Rice,Basmati Rice [400 gm],149,4.6,1
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Sides & Drinks,Mini Aloo Samosa [Pack of 3],69,3.7,3
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Sides & Drinks,Mini Aloo Samosa [Pack of 6],119,4.2,1
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Sides & Drinks,Ghar Ka Moong Dal Halwa [100 gm],99,4.9,16
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Sides & Drinks,Mini Gulab Jamuns [100 gm],99,4.8,7
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Sides & Drinks,Choco Lava Cake,99,4.6,5
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Sides & Drinks,Masala Lemonade [200 ml],29,4.1,21
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Sides & Drinks,Classic Masala Chaas [200 ml],39,4.8,16
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Sides & Drinks,Punjabi Lassi [200 ml],79,4.9,8
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Sides & Drinks,Coke [475 ml],70,4.6,2
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Sides & Drinks,Bailley One - Mineral Water [500 ml],20,4.3,2
Daily Kitchen - Everyday Homely Meals,Central Bangalore,Sides & Drinks,Masala Raita [100 ml],35,4.2,4
ZAZA Mughal Biryani,Central Bangalore,Recommended,Egg Biryani Thali,249,2.2,3
ZAZA Mughal Biryani,Central Bangalore,Recommended,Tangdi Chicken Biryani Thali,299,4.6,18
ZAZA Mughal Biryani,Central Bangalore,Recommended,Chicken Tandoori Biryani+ Dessert+ 2 Mini Samos...,399,4.6,5
ZAZA Mughal Biryani,Central Bangalore,Recommended,Chef's Special Chicken Mughal Biryani,299,4.5,182
ZAZA Mughal Biryani,Central Bangalore,Recommended,Chicken Tikka Mughal Biryani,299,4.7,86
ZAZA Mughal Biryani,Central Bangalore,Recommended,Butter Chicken Mughal Biryani,299,4.5,33
ZAZA Mughal Biryani,Central Bangalore,Recommended,Signature Chicken Biryani + Gulab Jamun + Lemon...,479,4.3,2
ZAZA Mughal Biryani,Central Bangalore,Recommended,Dhaba Chicken Mughal Biryani,299,4.4,30
ZAZA Mughal Biryani,Central Bangalore,Recommended,Double Chicken Tangdi Mughal Biryani,329,4.2,22
ZAZA Mughal Biryani,Central Bangalore,Recommended,Chicken Overload Mughal Biryani,349,3.4,20
ZAZA Mughal Biryani,Central Bangalore,Recommended,Tandoori Chicken Mughal Biryani + Lemonade + Raita,399,4.9,8
ZAZA Mughal Biryani,Central Bangalore,Recommended,Bhuna Chicken Biryani + 3 Mini Samosas + Lemona...,439,0,0
ZAZA Mughal Biryani,Central Bangalore,Recommended,Peri Peri Chicken Wings,229,4,8
ZAZA Mughal Biryani,Central Bangalore,Recommended,Smoky BBQ Chicken Wings [6 Pcs],229,4.5,17
ZAZA Mughal Biryani,Central Bangalore,Recommended,Chicken Tikka,299,4.6,13
ZAZA Mughal Biryani,Central Bangalore,Recommended,Angara Paneer Tikka [10 Pcs],249,5,4
ZAZA Mughal Biryani,Central Bangalore,2 Value Biryanis @ 99 each,2 Value Biryanis @ 99 each,299,4.6,1
ZAZA Mughal Biryani,Central Bangalore,2 Value Biryanis @ 99 each,Dum Aloo Value Biryani Bowl,199,4.5,15
ZAZA Mughal Biryani,Central Bangalore,2 Value Biryanis @ 99 each,Tangdi Chicken Value Biryani Bowl,199,4.6,140
ZAZA Mughal Biryani,Central Bangalore,2 Value Biryanis @ 99 each,Egg Value Biryani Bowl,199,4.4,20
ZAZA Mughal Biryani,Central Bangalore,2 Value Biryanis @ 99 each,3 Value Biryanis @ 399 [Eligible for coupons too],399,4.3,1
ZAZA Mughal Biryani,Central Bangalore,2 Value Biryanis @ 99 each,4 Value Biryanis @ 499 [Eligible for coupons too],499,3.7,2
ZAZA Mughal Biryani,Central Bangalore,2 Value Biryanis @ 99 each,2 Chicken Tandoori Biryani Bowls,499,4.1,1
ZAZA Mughal Biryani,Central Bangalore,2 Value Biryanis @ 99 each,Dum Aloo Biryani Bowl,199,0,0
ZAZA Mughal Biryani,Central Bangalore,2 Value Biryanis @ 99 each,Egg Biryani Bowl,199,0,0
ZAZA Mughal Biryani,Central Bangalore,2 Value Biryanis @ 99 each,Tangdi Chicken Biryani Bowl,199,0,0
ZAZA Mughal Biryani,Central Bangalore,1 + 1 BOGO @ 179 each [Coupons Applicable],2 Half KG Biryanis @ 179 each,358,3.7,7
ZAZA Mughal Biryani,Central Bangalore,Biryani Feast Thali,Dum Aloo Biryani Thali,249,4.4,5
ZAZA Mughal Biryani,Central Bangalore,Biryani Feast Thali,Chef's Special Paneer Biryani Thali,319,4.5,2
ZAZA Mughal Biryani,Central Bangalore,Biryani Feast Thali,Egg Biryani Thali,249,2.2,3
ZAZA Mughal Biryani,Central Bangalore,Biryani Feast Thali,Tangdi Chicken Biryani Thali,299,4.6,18
ZAZA Mughal Biryani,Central Bangalore,Biryani Feast Thali,Chef's Special Chicken Biryani Thali,349,4.5,5
ZAZA Mughal Biryani,Central Bangalore,Biryani Feast Thali,Chicken Tikka Biryani Thali,349,4,3
ZAZA Mughal Biryani,Central Bangalore,Biryani Feast Thali,Chicken Tandoori Biryani+ Dessert+ 2 Mini Samos...,399,4.6,5
ZAZA Mughal Biryani,Central Bangalore,Party Combos [FREE Thums Up & Choco Lava worth ...,Any Biryani + Any Starter [FREE Choco Lava Cake],439,4.2,2
ZAZA Mughal Biryani,Central Bangalore,Party Combos [FREE Thums Up & Choco Lava worth ...,Any 2 Biryanis + Any Starter [FREE Thums Up & C...,679,0,0
ZAZA Mughal Biryani,Central Bangalore,Party Combos [FREE Thums Up & Choco Lava worth ...,Any 2 Biryanis [FREE Choco Lava Cake],479,4.3,1
